x MOUNT 0 0:
c56.txt SEEK 0 229 :
k99.txt SEEK 0 57 :
a42.txt READ 291 0 :
k99.txt SEEK 0 518 :
x98.txt SEEK 0 79 :
m19.txt READ 48 0 :
y14.txt SEEK 0 515 :
g72.txt SEEK 0 234 :
s30.txt SEEK 0 796 :
j68.txt READ 84 0 :
u52.txt SEEK 0 393 :
x98.txt READ 753 0 :
e78.txt SEEK 0 322 :
a42.txt READ 42 0 :
m19.txt READ 79 0 :
a42.txt READ 65 0 :
h18.txt READ 213 0 :
b17.txt SEEK 0 592 :
u69.txt READ 85 0 :
z64.txt READ 96 0 :
g14.txt READ 305 0 :
a42.txt SEEK 0 264 :
o39.txt SEEK 0 192 :
w75.txt READ 280 0 :
j19.txt SEEK 0 582 :
v12.txt SEEK 0 814 :
z64.txt SEEK 0 615 :
d99.txt READ 13 0 :
o61.txt SEEK 0 438 :
b61.txt SEEK 0 501 :
o39.txt READ 351 0 :
e78.txt SEEK 0 348 :
u32.txt READ 95 0 :
q56.txt SEEK 0 31 :
v12.txt SEEK 0 713 :
h43.txt SEEK 0 493 :
y40.txt SEEK 0 495 :
s30.txt READ 79 0 :
i55.txt SEEK 0 560 :
v12.txt READ 91 0 :
f64.txt READ 11 0 :
z14.txt SEEK 0 192 :
a41.txt SEEK 0 248 :
v65.txt SEEK 0 455 :
g75.txt SEEK 0 205 :
m47.txt SEEK 0 204 :
n100.txt SEEK 0 480 :
p32.txt READ 57 0 :
t31.txt SEEK 0 150 :
a42.txt READ 142 0 :
d99.txt SEEK 0 103 :
n75.txt SEEK 0 245 :
k48.txt READ 38 0 :
w75.txt READ 57 0 :
j19.txt SEEK 0 162 :
n16.txt READ 129 0 :
m85.txt READ 100 0 :
k48.txt READ 191 0 :
h15.txt READ 20 0 :
h43.txt READ 35 0 :
n100.txt READ 4 0 :
f94.txt READ 68 0 :
o44.txt READ 205 0 :
l37.txt READ 9 0 :
r84.txt READ 3 0 :
d99.txt SEEK 0 0 :
z14.txt READ 292 0 :
g14.txt SEEK 0 523 :
v12.txt SEEK 0 406 :
i71.txt SEEK 0 691 :
c91.txt SEEK 0 796 :
p32.txt SEEK 0 546 :
i55.txt SEEK 0 148 :
c91.txt SEEK 0 293 :
r84.txt READ 41 0 :
u69.txt READ 15 0 :
a42.txt SEEK 0 237 :
q56.txt READ 398 0 :
s18.txt SEEK 0 54 :
p34.txt SEEK 0 749 :
f94.txt READ 18 0 :
v65.txt SEEK 0 113 :
r84.txt SEEK 0 288 :
i71.txt READ 108 0 :
i48.txt READ 155 0 :
i78.txt SEEK 0 612 :
u69.txt SEEK 0 59 :
k92.txt SEEK 0 257 :
b61.txt SEEK 0 389 :
f82.txt READ 20 0 :
w32.txt READ 0 0 :
w32.txt SEEK 0 94 :
x93.txt READ 10 0 :
q58.txt SEEK 0 342 :
p32.txt SEEK 0 481 :
j68.txt READ 10 0 :
v36.txt READ 2 0 :
d99.txt SEEK 0 567 :
a42.txt READ 158 0 :
o44.txt READ 16 0 :
z39.txt SEEK 0 517 :
h15.txt READ 7 0 :
h18.txt SEEK 0 613 :
j38.txt READ 407 0 :
t62.txt READ 3 0 :
v36.txt SEEK 0 294 :
c56.txt READ 203 0 :
p80.txt READ 64 0 :
l47.txt READ 82 0 :
q62.txt SEEK 0 706 :
c56.txt SEEK 0 441 :
y40.txt READ 125 0 :
h43.txt READ 11 0 :
y10.txt SEEK 0 60 :
f64.txt SEEK 0 513 :
k99.txt SEEK 0 614 :
g16.txt SEEK 0 116 :
w32.txt READ 52 0 :
y10.txt SEEK 0 661 :
d22.txt SEEK 0 428 :
n100.txt SEEK 0 11 :
x98.txt SEEK 0 183 :
y40.txt READ 1 0 :
z64.txt SEEK 0 37 :
m26.txt READ 0 0 :
g75.txt SEEK 0 896 :
a41.txt READ 412 0 :
x18.txt SEEK 0 699 :
f82.txt READ 19 0 :
o61.txt SEEK 0 686 :
d68.txt SEEK 0 683 :
e83.txt READ 0 0 :
p32.txt READ 151 0 :
i55.txt READ 128 0 :
s73.txt SEEK 0 475 :
i71.txt SEEK 0 735 :
q56.txt READ 123 0 :
v65.txt SEEK 0 677 :
h15.txt SEEK 0 129 :
y10.txt READ 199 0 :
c62.txt READ 44 0 :
p80.txt SEEK 0 743 :
t73.txt READ 186 0 :
j21.txt READ 3 0 :
a37.txt READ 550 0 :
n100.txt READ 192 0 :
k92.txt SEEK 0 336 :
i71.txt SEEK 0 954 :
e16.txt SEEK 0 467 :
f89.txt SEEK 0 746 :
h43.txt SEEK 0 741 :
a37.txt READ 10 0 :
a41.txt READ 4 0 :
g14.txt READ 71 0 :
m85.txt SEEK 0 222 :
t62.txt SEEK 0 137 :
k92.txt READ 198 0 :
h18.txt SEEK 0 496 :
i78.txt READ 18 0 :
s18.txt READ 535 0 :
u27.txt SEEK 0 8 :
m85.txt READ 170 0 :
b17.txt SEEK 0 240 :
v12.txt READ 471 0 :
a64.txt READ 379 0 :
q58.txt SEEK 0 915 :
e83.txt SEEK 0 659 :
k99.txt READ 11 0 :
t73.txt SEEK 0 309 :
r13.txt READ 62 0 :
x98.txt SEEK 0 420 :
r13.txt SEEK 0 626 :
a41.txt SEEK 0 263 :
i71.txt READ 40 0 :
r64.txt READ 2 0 :
t73.txt SEEK 0 69 :
e38.txt READ 201 0 :
g72.txt SEEK 0 91 :
e16.txt READ 26 0 :
h15.txt SEEK 0 283 :
f94.txt READ 11 0 :
t73.txt SEEK 0 193 :
t33.txt SEEK 0 190 :
v36.txt READ 92 0 :
w96.txt READ 148 0 :
y40.txt SEEK 0 44 :
l37.txt READ 241 0 :
x98.txt SEEK 0 510 :
n16.txt READ 40 0 :
j21.txt READ 0 0 :
q56.txt SEEK 0 452 :
i71.txt READ 0 0 :
a64.txt SEEK 0 744 :
u69.txt READ 90 0 :
r15.txt SEEK 0 482 :
w96.txt READ 290 0 :
b61.txt SEEK 0 27 :
d68.txt SEEK 0 41 :
b61.txt READ 336 0 :
k95.txt READ 3 0 :
w32.txt SEEK 0 251 :
f89.txt READ 98 0 :
e38.txt SEEK 0 241 :
n51.txt READ 141 0 :
q62.txt SEEK 0 468 :
v36.txt READ 83 0 :
n16.txt SEEK 0 738 :
f89.txt READ 0 0 :
c56.txt READ 42 0 :
t31.txt SEEK 0 312 :
s30.txt READ 74 0 :
c91.txt SEEK 0 745 :
h15.txt READ 247 0 :
k92.txt READ 116 0 :
u32.txt SEEK 0 61 :
p80.txt SEEK 0 523 :
o60.txt READ 415 0 :
a41.txt SEEK 0 263 :
u32.txt SEEK 0 72 :
r64.txt SEEK 0 221 :
p80.txt SEEK 0 477 :
p49.txt READ 162 0 :
m26.txt SEEK 0 463 :
o61.txt READ 119 0 :
j19.txt SEEK 0 352 :
r64.txt SEEK 0 583 :
w96.txt SEEK 0 516 :
w75.txt READ 9 0 :
y10.txt SEEK 0 105 :
y40.txt READ 448 0 :
o39.txt READ 73 0 :
b73.txt SEEK 0 730 :
o39.txt SEEK 0 187 :
i48.txt SEEK 0 786 :
p49.txt READ 163 0 :
d68.txt SEEK 0 80 :
x18.txt SEEK 0 638 :
t62.txt READ 513 0 :
i78.txt READ 74 0 :
b73.txt SEEK 0 58 :
b61.txt SEEK 0 116 :
t33.txt SEEK 0 351 :
p80.txt READ 140 0 :
u27.txt READ 242 0 :
k92.txt SEEK 0 527 :
k92.txt SEEK 0 288 :
e16.txt READ 106 0 :
h43.txt READ 54 0 :
p49.txt SEEK 0 651 :
j21.txt READ 0 0 :
s18.txt READ 27 0 :
d99.txt READ 32 0 :
g72.txt SEEK 0 283 :
n100.txt SEEK 0 192 :
j68.txt SEEK 0 466 :
p49.txt READ 69 0 :
l14.txt READ 40 0 :
g75.txt SEEK 0 235 :
e83.txt SEEK 0 89 :
v36.txt SEEK 0 126 :
q62.txt READ 36 0 :
a37.txt SEEK 0 125 :
o60.txt SEEK 0 647 :
t31.txt SEEK 0 430 :
c91.txt READ 109 0 :
a37.txt SEEK 0 268 :
s30.txt SEEK 0 65 :
m47.txt SEEK 0 225 :
q37.txt READ 298 0 :
e38.txt READ 366 0 :
b61.txt READ 272 0 :
o44.txt SEEK 0 94 :
d99.txt SEEK 0 175 :
o44.txt SEEK 0 533 :
a64.txt READ 11 0 :
c56.txt SEEK 0 305 :
a37.txt READ 129 0 :
v36.txt SEEK 0 454 :
a64.txt SEEK 0 830 :
l37.txt READ 52 0 :
c91.txt SEEK 0 486 :
m26.txt SEEK 0 198 :
q56.txt SEEK 0 271 :
l14.txt SEEK 0 604 :
a64.txt READ 32 0 :
w75.txt READ 3 0 :
u52.txt SEEK 0 53 :
b61.txt SEEK 0 21 :
e83.txt READ 18 0 :
c65.txt READ 3 0 :
p34.txt READ 125 0 :
u27.txt READ 74 0 :
n75.txt READ 475 0 :
q56.txt READ 63 0 :
e16.txt SEEK 0 61 :
q56.txt READ 109 0 :
y10.txt READ 576 0 :
r64.txt READ 88 0 :
c65.txt SEEK 0 783 :
y14.txt SEEK 0 283 :
b99.txt SEEK 0 772 :
i48.txt SEEK 0 111 :
e83.txt SEEK 0 759 :
f82.txt READ 12 0 :
c62.txt READ 58 0 :
z14.txt READ 143 0 :
o39.txt SEEK 0 133 :
g75.txt READ 3 0 :
v36.txt READ 49 0 :
a37.txt SEEK 0 357 :
y40.txt READ 273 0 :
h18.txt READ 6 0 :
a64.txt READ 13 0 :
a37.txt SEEK 0 508 :
l37.txt SEEK 0 7 :
g14.txt SEEK 0 495 :
l37.txt SEEK 0 83 :
b17.txt READ 242 0 :
l63.txt SEEK 0 376 :
p49.txt READ 0 0 :
s30.txt READ 49 0 :
a37.txt SEEK 0 112 :
k92.txt READ 221 0 :
w96.txt SEEK 0 199 :
u32.txt SEEK 0 215 :
e38.txt SEEK 0 49 :
l47.txt SEEK 0 900 :
e38.txt READ 8 0 :
s30.txt READ 14 0 :
f89.txt SEEK 0 296 :
g72.txt READ 232 0 :
x93.txt SEEK 0 449 :
f94.txt READ 3 0 :
j68.txt READ 60 0 :
h43.txt SEEK 0 633 :
i55.txt SEEK 0 36 :
l14.txt READ 114 0 :
o61.txt READ 69 0 :
c65.txt SEEK 0 521 :
m85.txt SEEK 0 353 :
e83.txt SEEK 0 23 :
w96.txt SEEK 0 477 :
o44.txt SEEK 0 89 :
c56.txt SEEK 0 460 :
h15.txt READ 1 0 :
x93.txt SEEK 0 563 :
l63.txt SEEK 0 566 :
j38.txt SEEK 0 232 :
g72.txt SEEK 0 862 :
v12.txt SEEK 0 114 :
e38.txt SEEK 0 6 :
i71.txt READ 14 0 :
f64.txt SEEK 0 332 :
c62.txt READ 400 0 :
u27.txt READ 74 0 :
p80.txt READ 145 0 :
n75.txt READ 78 0 :
e78.txt SEEK 0 383 :
j38.txt SEEK 0 239 :
k92.txt READ 305 0 :
a42.txt READ 410 0 :
p80.txt SEEK 0 273 :
w32.txt READ 444 0 :
m26.txt SEEK 0 71 :
a41.txt READ 294 0 :
k92.txt READ 0 0 :
m47.txt READ 11 0 :
c56.txt SEEK 0 96 :
d74.txt READ 29 0 :
a64.txt SEEK 0 103 :
c65.txt SEEK 0 492 :
e78.txt SEEK 0 131 :
n75.txt SEEK 0 857 :
k92.txt READ 58 0 :
l14.txt READ 18 0 :
s73.txt READ 87 0 :
m19.txt READ 406 0 :
a41.txt READ 10 0 :
z64.txt READ 393 0 :
v65.txt READ 53 0 :
w32.txt READ 1 0 :
r64.txt SEEK 0 108 :
a41.txt SEEK 0 669 :
d68.txt READ 622 0 :
m85.txt SEEK 0 741 :
q56.txt SEEK 0 110 :
a42.txt SEEK 0 218 :
j19.txt READ 144 0 :
r84.txt READ 299 0 :
c91.txt READ 140 0 :
p34.txt READ 7 0 :
c62.txt READ 36 0 :
f64.txt READ 123 0 :
y14.txt READ 138 0 :
p34.txt READ 6 0 :
k95.txt READ 66 0 :
j21.txt SEEK 0 480 :
y10.txt SEEK 0 832 :
d99.txt READ 140 0 :
m19.txt SEEK 0 444 :
o44.txt SEEK 0 120 :
o39.txt READ 324 0 :
a37.txt READ 530 0 :
o60.txt SEEK 0 259 :
m26.txt SEEK 0 481 :
x93.txt READ 172 0 :
w75.txt READ 0 0 :
i48.txt SEEK 0 45 :
q58.txt SEEK 0 390 :
q37.txt READ 0 0 :
p34.txt READ 3 0 :
o61.txt SEEK 0 852 :
r84.txt READ 120 0 :
a42.txt SEEK 0 677 :
x93.txt READ 119 0 :
f94.txt READ 0 0 :
f89.txt SEEK 0 347 :
g75.txt READ 466 0 :
j21.txt SEEK 0 466 :
e78.txt READ 410 0 :
l37.txt SEEK 0 547 :
n51.txt SEEK 0 571 :
d68.txt SEEK 0 178 :
a64.txt READ 535 0 :
x93.txt SEEK 0 378 :
i78.txt SEEK 0 407 :
r15.txt READ 409 0 :
c62.txt SEEK 0 49 :
a42.txt SEEK 0 474 :
y40.txt SEEK 0 328 :
j68.txt SEEK 0 355 :
y10.txt SEEK 0 817 :
v82.txt READ 357 0 :
t73.txt READ 304 0 :
g16.txt READ 534 0 :
s30.txt READ 374 0 :
q62.txt READ 220 0 :
t73.txt READ 54 0 :
f94.txt SEEK 0 587 :
q62.txt READ 56 0 :
o60.txt READ 241 0 :
i71.txt SEEK 0 199 :
c91.txt READ 57 0 :
t62.txt SEEK 0 690 :
g14.txt SEEK 0 54 :
t73.txt READ 62 0 :
r13.txt SEEK 0 127 :
j38.txt SEEK 0 84 :
q56.txt READ 262 0 :
v82.txt READ 9 0 :
k99.txt SEEK 0 625 :
j38.txt READ 392 0 :
u32.txt SEEK 0 411 :
l37.txt SEEK 0 29 :
k95.txt READ 23 0 :
k95.txt READ 8 0 :
i78.txt READ 12 0 :
e83.txt READ 125 0 :
h15.txt SEEK 0 32 :
i78.txt SEEK 0 300 :
h43.txt READ 185 0 :
w75.txt SEEK 0 403 :
m47.txt READ 452 0 :
e16.txt READ 253 0 :
f64.txt SEEK 0 333 :
u69.txt READ 148 0 :
r15.txt READ 81 0 :
e78.txt READ 24 0 :
s30.txt SEEK 0 251 :
q37.txt SEEK 0 774 :
n16.txt SEEK 0 3 :
c91.txt READ 82 0 :
a64.txt SEEK 0 703 :
s18.txt READ 6 0 :
l63.txt SEEK 0 335 :
t73.txt SEEK 0 101 :
i55.txt READ 416 0 :
p32.txt SEEK 0 12 :
s30.txt SEEK 0 710 :
w96.txt SEEK 0 309 :
g14.txt READ 226 0 :
f82.txt SEEK 0 388 :
d74.txt SEEK 0 199 :
t62.txt READ 63 0 :
f82.txt READ 129 0 :
g75.txt SEEK 0 199 :
s18.txt READ 3 0 :
g16.txt READ 1 0 :
o60.txt READ 421 0 :
r13.txt READ 379 0 :
b99.txt SEEK 0 399 :
w32.txt SEEK 0 653 :
b17.txt READ 90 0 :
t62.txt SEEK 0 803 :
b61.txt READ 152 0 :
p80.txt READ 227 0 :
f82.txt READ 55 0 :
i78.txt READ 69 0 :
i55.txt SEEK 0 318 :
b17.txt READ 43 0 :
g72.txt READ 39 0 :
a64.txt READ 144 0 :
p49.txt READ 0 0 :
h18.txt READ 169 0 :
p80.txt READ 150 0 :
f64.txt SEEK 0 474 :
b61.txt READ 405 0 :
d74.txt SEEK 0 521 :
u27.txt SEEK 0 421 :
i48.txt READ 933 0 :
n75.txt READ 76 0 :
y10.txt READ 17 0 :
s30.txt SEEK 0 415 :
c56.txt SEEK 0 158 :
z39.txt SEEK 0 273 :
y14.txt SEEK 0 71 :
c65.txt READ 115 0 :
i78.txt SEEK 0 137 :
s30.txt SEEK 0 381 :
f89.txt SEEK 0 382 :
w75.txt SEEK 0 253 :
l37.txt SEEK 0 302 :
l37.txt SEEK 0 722 :
k99.txt SEEK 0 173 :
e16.txt SEEK 0 367 :
z39.txt READ 339 0 :
l47.txt READ 25 0 :
v65.txt READ 37 0 :
y10.txt READ 19 0 :
s73.txt READ 13 0 :
w75.txt SEEK 0 797 :
l14.txt SEEK 0 13 :
i71.txt READ 425 0 :
g75.txt SEEK 0 808 :
o39.txt READ 19 0 :
p32.txt READ 73 0 :
f82.txt READ 1 0 :
j19.txt READ 19 0 :
k92.txt READ 2 0 :
s73.txt SEEK 0 13 :
h15.txt SEEK 0 168 :
y14.txt SEEK 0 530 :
t31.txt SEEK 0 95 :
w75.txt SEEK 0 267 :
i78.txt SEEK 0 475 :
s30.txt READ 54 0 :
n100.txt READ 354 0 :
a37.txt READ 9 0 :
k95.txt SEEK 0 190 :
y14.txt READ 183 0 :
i78.txt SEEK 0 141 :
a41.txt SEEK 0 63 :
b99.txt READ 110 0 :
i55.txt SEEK 0 297 :
r64.txt SEEK 0 622 :
e78.txt SEEK 0 249 :
h18.txt SEEK 0 772 :
a41.txt SEEK 0 38 :
l63.txt READ 369 0 :
t31.txt SEEK 0 433 :
k92.txt READ 0 0 :
r64.txt SEEK 0 423 :
h18.txt SEEK 0 319 :
m26.txt READ 116 0 :
p49.txt SEEK 0 574 :
f82.txt SEEK 0 207 :
d99.txt SEEK 0 124 :
r84.txt SEEK 0 347 :
h18.txt READ 291 0 :
v12.txt READ 689 0 :
i78.txt READ 288 0 :
k99.txt READ 269 0 :
l14.txt READ 603 0 :
i71.txt READ 39 0 :
k92.txt SEEK 0 41 :
j21.txt READ 248 0 :
e16.txt READ 214 0 :
l47.txt SEEK 0 313 :
j38.txt SEEK 0 355 :
b17.txt SEEK 0 134 :
r13.txt SEEK 0 623 :
s30.txt READ 258 0 :
b99.txt SEEK 0 692 :
f94.txt SEEK 0 293 :
u69.txt READ 289 0 :
d22.txt READ 179 0 :
d99.txt READ 41 0 :
o39.txt READ 114 0 :
u69.txt READ 10 0 :
m47.txt READ 160 0 :
k48.txt READ 10 0 :
z39.txt SEEK 0 849 :
g75.txt READ 121 0 :
p34.txt SEEK 0 792 :
w32.txt READ 3 0 :
x18.txt READ 46 0 :
t33.txt SEEK 0 440 :
h43.txt SEEK 0 347 :
a41.txt SEEK 0 240 :
u52.txt READ 142 0 :
j38.txt SEEK 0 493 :
y14.txt SEEK 0 713 :
c91.txt READ 114 0 :
u32.txt READ 162 0 :
a42.txt READ 169 0 :
n16.txt SEEK 0 375 :
m26.txt SEEK 0 207 :
y14.txt READ 3 0 :
f94.txt SEEK 0 235 :
s30.txt READ 12 0 :
a42.txt SEEK 0 656 :
d68.txt READ 183 0 :
t33.txt READ 156 0 :
m85.txt READ 58 0 :
r15.txt READ 39 0 :
r15.txt SEEK 0 198 :
j21.txt READ 30 0 :
z14.txt SEEK 0 208 :
a64.txt SEEK 0 511 :
a42.txt READ 134 0 :
j68.txt SEEK 0 441 :
v82.txt READ 8 0 :
b99.txt SEEK 0 849 :
p34.txt SEEK 0 362 :
j68.txt SEEK 0 558 :
d68.txt SEEK 0 261 :
i55.txt SEEK 0 216 :
k95.txt SEEK 0 760 :
l47.txt SEEK 0 455 :
e83.txt READ 682 0 :
e78.txt READ 314 0 :
v12.txt READ 93 0 :
c56.txt READ 115 0 :
s73.txt READ 125 0 :
y10.txt READ 5 0 :
r64.txt READ 130 0 :
e78.txt SEEK 0 566 :
j19.txt SEEK 0 310 :
t31.txt SEEK 0 182 :
x93.txt READ 341 0 :
x93.txt READ 9 0 :
k48.txt SEEK 0 534 :
d68.txt READ 125 0 :
z14.txt SEEK 0 544 :
a64.txt READ 351 0 :
q56.txt SEEK 0 523 :
l14.txt SEEK 0 189 :
k95.txt SEEK 0 697 :
q58.txt READ 231 0 :
y14.txt READ 1 0 :
y14.txt READ 0 0 :
l14.txt READ 17 0 :
n16.txt READ 37 0 :
t33.txt SEEK 0 360 :
j21.txt READ 46 0 :
v36.txt READ 7 0 :
k95.txt READ 66 0 :
t33.txt READ 353 0 :
b73.txt SEEK 0 569 :
c62.txt READ 475 0 :
m26.txt READ 103 0 :
r84.txt READ 92 0 :
w96.txt READ 369 0 :
p49.txt SEEK 0 566 :
q56.txt READ 39 0 :
b73.txt SEEK 0 605 :
c65.txt SEEK 0 811 :
w32.txt SEEK 0 289 :
i55.txt READ 358 0 :
k92.txt READ 91 0 :
o61.txt READ 18 0 :
q56.txt SEEK 0 199 :
h15.txt READ 341 0 :
x93.txt SEEK 0 30 :
t62.txt READ 1 0 :
v65.txt SEEK 0 254 :
g16.txt READ 1 0 :
v36.txt SEEK 0 284 :
t73.txt READ 88 0 :
n16.txt READ 236 0 :
c65.txt READ 11 0 :
a42.txt READ 0 0 :
q58.txt SEEK 0 488 :
u27.txt SEEK 0 475 :
o60.txt READ 27 0 :
h55.txt READ 1 0 :
j68.txt READ 9 0 :
n75.txt READ 0 0 :
d22.txt READ 32 0 :
e83.txt SEEK 0 756 :
a41.txt SEEK 0 522 :
e16.txt SEEK 0 874 :
r15.txt SEEK 0 596 :
k95.txt READ 80 0 :
i71.txt READ 314 0 :
j21.txt SEEK 0 226 :
z64.txt SEEK 0 50 :
r15.txt SEEK 0 98 :
n51.txt READ 35 0 :
y14.txt SEEK 0 703 :
n100.txt SEEK 0 519 :
i71.txt SEEK 0 102 :
y10.txt READ 0 0 :
l37.txt SEEK 0 115 :
f64.txt READ 18 0 :
d99.txt READ 558 0 :
b73.txt READ 91 0 :
k48.txt READ 393 0 :
p32.txt READ 518 0 :
c65.txt SEEK 0 55 :
h18.txt SEEK 0 186 :
p34.txt SEEK 0 308 :
l37.txt SEEK 0 63 :
e38.txt READ 118 0 :
o60.txt SEEK 0 131 :
w75.txt READ 631 0 :
b17.txt READ 389 0 :
v82.txt SEEK 0 438 :
t73.txt SEEK 0 151 :
v82.txt SEEK 0 213 :
o44.txt READ 87 0 :
j38.txt SEEK 0 39 :
v12.txt SEEK 0 897 :
v36.txt SEEK 0 91 :
p49.txt SEEK 0 618 :
x18.txt READ 83 0 :
v12.txt SEEK 0 426 :
q58.txt READ 385 0 :
n75.txt SEEK 0 95 :
a41.txt SEEK 0 598 :
z39.txt SEEK 0 3 :
s73.txt SEEK 0 141 :
l63.txt READ 8 0 :
f64.txt SEEK 0 126 :
a37.txt READ 0 0 :
f94.txt SEEK 0 313 :
d68.txt READ 165 0 :
c65.txt READ 189 0 :
o60.txt READ 668 0 :
c56.txt READ 178 0 :
t73.txt SEEK 0 350 :
p34.txt READ 274 0 :
x93.txt SEEK 0 815 :
u32.txt SEEK 0 847 :
g72.txt SEEK 0 351 :
s18.txt READ 7 0 :
s30.txt READ 102 0 :
o60.txt READ 175 0 :
f64.txt READ 161 0 :
h55.txt SEEK 0 307 :
w75.txt SEEK 0 445 :
f89.txt READ 447 0 :
h18.txt READ 466 0 :
o44.txt SEEK 0 584 :
l47.txt SEEK 0 782 :
e16.txt SEEK 0 5 :
c56.txt READ 64 0 :
w75.txt SEEK 0 17 :
p49.txt READ 31 0 :
p80.txt READ 16 0 :
c65.txt READ 412 0 :
a37.txt READ 0 0 :
m26.txt SEEK 0 668 :
n75.txt SEEK 0 625 :
x98.txt SEEK 0 597 :
t62.txt READ 3 0 :
d74.txt SEEK 0 112 :
r64.txt SEEK 0 245 :
p32.txt READ 17 0 :
m47.txt SEEK 0 239 :
t62.txt READ 0 0 :
f94.txt READ 245 0 :
k95.txt READ 19 0 :
g16.txt READ 0 0 :
k48.txt SEEK 0 718 :
s30.txt READ 74 0 :
b61.txt READ 32 0 :
b99.txt READ 4 0 :
j68.txt SEEK 0 483 :
x98.txt SEEK 0 128 :
l14.txt SEEK 0 240 :
c65.txt SEEK 0 249 :
u52.txt READ 221 0 :
n100.txt SEEK 0 567 :
y40.txt READ 191 0 :
r84.txt READ 302 0 :
n100.txt SEEK 0 441 :
v12.txt READ 44 0 :
d22.txt SEEK 0 580 :
u52.txt SEEK 0 300 :
p34.txt READ 59 0 :
k48.txt SEEK 0 385 :
t31.txt READ 434 0 :
d99.txt SEEK 0 2 :
t31.txt READ 1 0 :
y10.txt READ 0 0 :
a42.txt READ 24 0 :
e16.txt SEEK 0 344 :
j19.txt SEEK 0 81 :
y14.txt SEEK 0 179 :
z14.txt SEEK 0 348 :
o39.txt SEEK 0 66 :
k99.txt SEEK 0 395 :
g72.txt READ 460 0 :
a64.txt SEEK 0 583 :
w32.txt SEEK 0 492 :
m47.txt SEEK 0 564 :
b73.txt SEEK 0 519 :
u52.txt SEEK 0 519 :
c56.txt SEEK 0 160 :
z39.txt READ 987 0 :
c62.txt READ 13 0 :
v82.txt SEEK 0 157 :
o39.txt READ 466 0 :
u52.txt SEEK 0 96 :
t31.txt SEEK 0 238 :
z14.txt SEEK 0 179 :
j68.txt READ 71 0 :
i48.txt READ 27 0 :
q56.txt READ 49 0 :
p80.txt SEEK 0 557 :
e83.txt SEEK 0 804 :
a42.txt SEEK 0 758 :
a37.txt READ 0 0 :
l37.txt READ 578 0 :
d74.txt READ 421 0 :
t62.txt READ 0 0 :
e16.txt SEEK 0 810 :
h18.txt SEEK 0 298 :
o44.txt READ 64 0 :
p49.txt SEEK 0 47 :
l14.txt READ 193 0 :
k95.txt SEEK 0 715 :
s30.txt READ 250 0 :
d22.txt READ 11 0 :
y14.txt SEEK 0 316 :
r15.txt SEEK 0 828 :
a37.txt SEEK 0 478 :
v12.txt READ 262 0 :
s73.txt READ 169 0 :
a64.txt SEEK 0 241 :
p80.txt SEEK 0 1 :
l63.txt SEEK 0 26 :
l37.txt READ 68 0 :
q56.txt READ 314 0 :
u27.txt READ 21 0 :
h55.txt SEEK 0 581 :
a42.txt SEEK 0 945 :
j68.txt READ 14 0 :
l14.txt SEEK 0 137 :
n51.txt READ 142 0 :
l14.txt SEEK 0 616 :
c56.txt SEEK 0 523 :
b61.txt READ 16 0 :
o60.txt READ 2 0 :
n75.txt READ 258 0 :
b17.txt READ 55 0 :
m19.txt SEEK 0 125 :
s30.txt READ 6 0 :
e38.txt READ 530 0 :
e78.txt READ 6 0 :
v12.txt READ 36 0 :
i71.txt READ 450 0 :
k92.txt READ 84 0 :
q62.txt SEEK 0 86 :
d68.txt READ 178 0 :
n51.txt SEEK 0 561 :
r13.txt SEEK 0 862 :
b17.txt SEEK 0 178 :
l14.txt READ 77 0 :
u32.txt READ 1 0 :
x98.txt SEEK 0 499 :
t33.txt SEEK 0 351 :
q56.txt READ 5 0 :
i55.txt SEEK 0 31 :
i71.txt SEEK 0 213 :
k99.txt READ 203 0 :
p34.txt READ 237 0 :
r15.txt READ 189 0 :
s73.txt READ 204 0 :
u32.txt READ 55 0 :
g72.txt SEEK 0 770 :
r64.txt READ 197 0 :
e78.txt SEEK 0 498 :
p80.txt SEEK 0 590 :
h18.txt READ 115 0 :
f94.txt READ 6 0 :
u69.txt READ 0 0 :
t62.txt SEEK 0 156 :
v65.txt READ 137 0 :
z14.txt READ 82 0 :
x98.txt READ 344 0 :
p34.txt SEEK 0 609 :
j68.txt READ 0 0 :
c56.txt READ 12 0 :
q37.txt READ 58 0 :
z14.txt SEEK 0 531 :
d74.txt READ 195 0 :
x18.txt READ 0 0 :
d68.txt SEEK 0 148 :
i55.txt READ 185 0 :
x93.txt READ 42 0 :
l37.txt SEEK 0 414 :
j38.txt READ 143 0 :
t62.txt SEEK 0 601 :
s30.txt SEEK 0 526 :
f89.txt SEEK 0 376 :
v12.txt READ 128 0 :
g14.txt READ 60 0 :
e16.txt READ 62 0 :
t33.txt SEEK 0 298 :
c56.txt READ 6 0 :
k92.txt READ 525 0 :
b17.txt SEEK 0 189 :
w32.txt READ 129 0 :
x18.txt READ 0 0 :
m26.txt READ 15 0 :
i55.txt SEEK 0 421 :
k95.txt SEEK 0 171 :
h43.txt SEEK 0 59 :
a42.txt READ 13 0 :
u52.txt READ 95 0 :
t31.txt READ 88 0 :
s73.txt READ 20 0 :
q56.txt SEEK 0 472 :
t62.txt SEEK 0 460 :
n100.txt READ 45 0 :
u27.txt SEEK 0 432 :
e83.txt SEEK 0 601 :
a41.txt SEEK 0 111 :
e83.txt SEEK 0 307 :
u27.txt SEEK 0 496 :
